Region,Country,State,City,Month,Day,Year,Temperature,Fahrenheit 
Asia,India,,Chennai (Madras),1,29,2005,25.72222222,78.3
Asia,India,,Chennai (Madras),1,30,2005,26.38888889,79.5
Asia,India,,Chennai (Madras),1,31,2005,26.83333333,80.3
Asia,India,,Chennai (Madras),2,1,2005,25.33333333,77.6
Asia,India,,Chennai (Madras),2,2,2005,25.55555556,78
Asia,India,,Chennai (Madras),2,3,2005,26.27777778,79.3
Asia,India,,Chennai (Madras),2,4,2005,25.61111111,78.1
Asia,India,,Chennai (Madras),2,5,2005,25.66666667,78.2
Asia,India,,Chennai (Madras),2,6,2005,24.88888889,76.8
Asia,India,,Chennai (Madras),2,7,2005,25.11111111,77.2
Asia,India,,Chennai (Madras),2,8,2005,25.16666667,77.3
Asia,India,,Chennai (Madras),2,9,2005,25.27777778,77.5
Asia,India,,Chennai (Madras),2,10,2005,26.16666667,79.1
Asia,India,,Chennai (Madras),2,11,2005,25.72222222,78.3
Asia,India,,Chennai (Madras),2,12,2005,26,78.8
Asia,India,,Chennai (Madras),2,13,2005,25.33333333,77.6
Asia,India,,Chennai (Madras),2,14,2005,26,78.8
Asia,India,,Chennai (Madras),2,15,2005,26.66666667,80
Asia,India,,Chennai (Madras),2,16,2005,27.33333333,81.2
Asia,India,,Chennai (Madras),2,17,2005,27.55555556,81.6
Asia,India,,Chennai (Madras),2,18,2005,27.05555556,80.7
Asia,India,,Chennai (Madras),2,19,2005,26.33333333,79.4
Asia,India,,Chennai (Madras),2,20,2005,26.66666667,80
Asia,India,,Chennai (Madras),2,21,2005,26.33333333,79.4
Asia,India,,Chennai (Madras),2,22,2005,27.16666667,80.9
Asia,India,,Chennai (Madras),2,23,2005,27.11111111,80.8
Asia,India,,Chennai (Madras),2,24,2005,27.05555556,80.7
Asia,India,,Chennai (Madras),2,25,2005,27.22222222,81
Asia,India,,Chennai (Madras),2,26,2005,27.55555556,81.6
Asia,India,,Chennai (Madras),2,27,2005,27.22222222,81
Asia,India,,Chennai (Madras),2,28,2005,27.38888889,81.3
Asia,India,,Chennai (Madras),3,1,2005,26.77777778,80.2
Asia,India,,Chennai (Madras),3,2,2005,27.38888889,81.3
Asia,India,,Chennai (Madras),3,3,2005,26.44444444,79.6
Asia,India,,Chennai (Madras),3,4,2005,28.27777778,82.9
Asia,India,,Chennai (Madras),3,5,2005,27.88888889,82.2
Asia,India,,Chennai (Madras),3,6,2005,27.33333333,81.2
Asia,India,,Chennai (Madras),3,7,2005,27.94444444,82.3
Asia,India,,Chennai (Madras),3,8,2005,28.5,83.3
Asia,India,,Chennai (Madras),3,9,2005,28.05555556,82.5
Asia,India,,Chennai (Madras),3,10,2005,28.16666667,82.7
Asia,India,,Chennai (Madras),3,11,2005,28.61111111,83.5
Asia,India,,Chennai (Madras),3,12,2005,29.5,85.1
Asia,India,,Chennai (Madras),3,13,2005,28.33333333,83
Asia,India,,Chennai (Madras),3,14,2005,28.38888889,83.1
Asia,India,,Chennai (Madras),3,15,2005,27.77777778,82
Asia,India,,Chennai (Madras),3,16,2005,28.77777778,83.8
Asia,India,,Chennai (Madras),3,17,2005,26.72222222,80.1
Asia,India,,Chennai (Madras),3,18,2005,28.05555556,82.5
Asia,India,,Chennai (Madras),3,19,2005,27.55555556,81.6
Asia,India,,Chennai (Madras),3,20,2005,28.5,83.3
Asia,India,,Chennai (Madras),3,21,2005,28.61111111,83.5
Asia,India,,Chennai (Madras),3,22,2005,28.83333333,83.9
Asia,India,,Chennai (Madras),3,23,2005,29.44444444,85
Asia,India,,Chennai (Madras),3,24,2005,30.16666667,86.3
Asia,India,,Chennai (Madras),3,25,2005,30.5,86.9
Asia,India,,Chennai (Madras),3,26,2005,30.5,86.9
Asia,India,,Chennai (Madras),3,27,2005,29.94444444,85.9
Asia,India,,Chennai (Madras),3,28,2005,29.66666667,85.4
Asia,India,,Chennai (Madras),3,29,2005,29.94444444,85.9
Asia,India,,Chennai (Madras),3,30,2005,30.11111111,86.2
Asia,India,,Chennai (Madras),3,31,2005,30,86
Asia,India,,Chennai (Madras),4,1,2005,30.05555556,86.1
Asia,India,,Chennai (Madras),4,2,2005,29.55555556,85.2
Asia,India,,Chennai (Madras),4,3,2005,27.88888889,82.2
Asia,India,,Chennai (Madras),4,4,2005,26,78.8
Asia,India,,Chennai (Madras),4,5,2005,24.38888889,75.9
Asia,India,,Chennai (Madras),4,6,2005,26.5,79.7
Asia,India,,Chennai (Madras),4,7,2005,26.94444444,80.5
Asia,India,,Chennai (Madras),4,8,2005,28.5,83.3
Asia,India,,Chennai (Madras),4,9,2005,27.38888889,81.3
Asia,India,,Chennai (Madras),4,10,2005,29.72222222,85.5
Asia,India,,Chennai (Madras),4,11,2005,28.61111111,83.5
Asia,India,,Chennai (Madras),4,12,2005,29.16666667,84.5
Asia,India,,Chennai (Madras),4,13,2005,29.22222222,84.6
Asia,India,,Chennai (Madras),4,14,2005,29.38888889,84.9
Asia,India,,Chennai (Madras),4,15,2005,29.5,85.1
Asia,India,,Chennai (Madras),4,16,2005,29.33333333,84.8
Asia,India,,Chennai (Madras),4,17,2005,29.94444444,85.9
Asia,India,,Chennai (Madras),4,18,2005,29.61111111,85.3
Asia,India,,Chennai (Madras),4,19,2005,29.5,85.1
Asia,India,,Chennai (Madras),4,20,2005,28.05555556,82.5
Asia,India,,Chennai (Madras),4,21,2005,28.11111111,82.6
Asia,India,,Chennai (Madras),4,22,2005,28.66666667,83.6
Asia,India,,Chennai (Madras),4,23,2005,28.33333333,83
